,node,state,count,id,Network
0,0,0,337,No Extinction,9
1,0,1,339,No Extinction,9
2,0,2,324,No Extinction,9
3,1,0,238,No Extinction,9
4,1,1,335,No Extinction,9
5,1,2,427,No Extinction,9
6,2,0,403,No Extinction,9
7,2,1,298,No Extinction,9
8,2,2,299,No Extinction,9
9,3,0,212,No Extinction,9
10,3,1,386,No Extinction,9
11,3,2,402,No Extinction,9
12,4,0,597,No Extinction,9
13,4,1,216,No Extinction,9
14,4,2,187,No Extinction,9
15,5,0,214,No Extinction,9
16,5,1,425,No Extinction,9
17,5,2,361,No Extinction,9
0,0,0,632,No Extinction,0
1,0,1,250,No Extinction,0
2,0,2,118,No Extinction,0
3,1,0,570,No Extinction,0
4,1,1,298,No Extinction,0
5,1,2,132,No Extinction,0
6,2,0,104,No Extinction,0
7,2,1,300,No Extinction,0
8,2,2,596,No Extinction,0
9,3,0,88,No Extinction,0
10,3,1,274,No Extinction,0
11,3,2,638,No Extinction,0
12,4,0,266,No Extinction,0
13,4,1,426,No Extinction,0
14,4,2,308,No Extinction,0
15,5,0,340,No Extinction,0
16,5,1,462,No Extinction,0
17,5,2,198,No Extinction,0
0,0,0,203,No Extinction,1
1,0,1,280,No Extinction,1
2,0,2,517,No Extinction,1
3,1,0,477,No Extinction,1
4,1,1,320,No Extinction,1
5,1,2,203,No Extinction,1
6,2,0,415,No Extinction,1
7,2,1,342,No Extinction,1
8,2,2,243,No Extinction,1
9,3,0,241,No Extinction,1
10,3,1,375,No Extinction,1
11,3,2,384,No Extinction,1
12,4,0,549,No Extinction,1
13,4,1,288,No Extinction,1
14,4,2,163,No Extinction,1
15,5,0,211,No Extinction,1
16,5,1,395,No Extinction,1
17,5,2,394,No Extinction,1
0,0,0,557,No Extinction,2
1,0,1,287,No Extinction,2
2,0,2,156,No Extinction,2
3,1,0,396,No Extinction,2
4,1,1,325,No Extinction,2
5,1,2,279,No Extinction,2
6,2,0,190,No Extinction,2
7,2,1,255,No Extinction,2
8,2,2,555,No Extinction,2
9,3,0,204,No Extinction,2
10,3,1,316,No Extinction,2
11,3,2,480,No Extinction,2
12,4,0,364,No Extinction,2
13,4,1,400,No Extinction,2
14,4,2,236,No Extinction,2
15,5,0,338,No Extinction,2
16,5,1,368,No Extinction,2
17,5,2,294,No Extinction,2
0,0,0,284,No Extinction,3
1,0,1,354,No Extinction,3
2,0,2,362,No Extinction,3
3,1,0,241,No Extinction,3
4,1,1,271,No Extinction,3
5,1,2,488,No Extinction,3
6,2,0,182,No Extinction,3
7,2,1,329,No Extinction,3
8,2,2,489,No Extinction,3
9,3,0,491,No Extinction,3
10,3,1,369,No Extinction,3
11,3,2,140,No Extinction,3
12,4,0,257,No Extinction,3
13,4,1,353,No Extinction,3
14,4,2,390,No Extinction,3
15,5,0,589,No Extinction,3
16,5,1,337,No Extinction,3
17,5,2,74,No Extinction,3
0,0,0,132,No Extinction,4
1,0,1,339,No Extinction,4
2,0,2,529,No Extinction,4
3,1,0,663,No Extinction,4
4,1,1,281,No Extinction,4
5,1,2,56,No Extinction,4
6,2,0,253,No Extinction,4
7,2,1,420,No Extinction,4
8,2,2,327,No Extinction,4
9,3,0,156,No Extinction,4
10,3,1,445,No Extinction,4
11,3,2,399,No Extinction,4
12,4,0,641,No Extinction,4
13,4,1,331,No Extinction,4
14,4,2,28,No Extinction,4
15,5,0,155,No Extinction,4
16,5,1,280,No Extinction,4
17,5,2,565,No Extinction,4
0,0,0,580,No Extinction,5
1,0,1,280,No Extinction,5
2,0,2,140,No Extinction,5
3,1,0,646,No Extinction,5
4,1,1,253,No Extinction,5
5,1,2,101,No Extinction,5
6,2,0,115,No Extinction,5
7,2,1,340,No Extinction,5
8,2,2,545,No Extinction,5
9,3,0,223,No Extinction,5
10,3,1,406,No Extinction,5
11,3,2,371,No Extinction,5
12,4,0,328,No Extinction,5
13,4,1,404,No Extinction,5
14,4,2,268,No Extinction,5
15,5,0,108,No Extinction,5
16,5,1,317,No Extinction,5
17,5,2,575,No Extinction,5
0,0,0,516,No Extinction,6
1,0,1,303,No Extinction,6
2,0,2,181,No Extinction,6
3,1,0,485,No Extinction,6
4,1,1,298,No Extinction,6
5,1,2,217,No Extinction,6
6,2,0,114,No Extinction,6
7,2,1,297,No Extinction,6
8,2,2,589,No Extinction,6
9,3,0,149,No Extinction,6
10,3,1,415,No Extinction,6
11,3,2,436,No Extinction,6
12,4,0,331,No Extinction,6
13,4,1,373,No Extinction,6
14,4,2,296,No Extinction,6
15,5,0,434,No Extinction,6
16,5,1,332,No Extinction,6
17,5,2,234,No Extinction,6
0,0,0,54,No Extinction,7
1,0,1,159,No Extinction,7
2,0,2,787,No Extinction,7
3,1,0,121,No Extinction,7
4,1,1,358,No Extinction,7
5,1,2,521,No Extinction,7
6,2,0,651,No Extinction,7
7,2,1,278,No Extinction,7
8,2,2,71,No Extinction,7
9,3,0,265,No Extinction,7
10,3,1,401,No Extinction,7
11,3,2,334,No Extinction,7
12,4,0,486,No Extinction,7
13,4,1,377,No Extinction,7
14,4,2,137,No Extinction,7
15,5,0,423,No Extinction,7
16,5,1,427,No Extinction,7
17,5,2,150,No Extinction,7
0,0,0,240,No Extinction,8
1,0,1,352,No Extinction,8
2,0,2,408,No Extinction,8
3,1,0,316,No Extinction,8
4,1,1,368,No Extinction,8
5,1,2,316,No Extinction,8
6,2,0,460,No Extinction,8
7,2,1,345,No Extinction,8
8,2,2,195,No Extinction,8
9,3,0,395,No Extinction,8
10,3,1,408,No Extinction,8
11,3,2,197,No Extinction,8
12,4,0,450,No Extinction,8
13,4,1,393,No Extinction,8
14,4,2,157,No Extinction,8
15,5,0,150,No Extinction,8
16,5,1,239,No Extinction,8
17,5,2,611,No Extinction,8
0,0,0,340,No Extinction,9
1,0,1,351,No Extinction,9
2,0,2,309,No Extinction,9
3,1,0,244,No Extinction,9
4,1,1,359,No Extinction,9
5,1,2,397,No Extinction,9
6,2,0,364,No Extinction,9
7,2,1,360,No Extinction,9
8,2,2,276,No Extinction,9
9,3,0,217,No Extinction,9
10,3,1,386,No Extinction,9
11,3,2,397,No Extinction,9
12,4,0,585,No Extinction,9
13,4,1,263,No Extinction,9
14,4,2,152,No Extinction,9
15,5,0,250,No Extinction,9
16,5,1,406,No Extinction,9
17,5,2,344,No Extinction,9
0,0,0,635,No Extinction,0
1,0,1,269,No Extinction,0
2,0,2,96,No Extinction,0
3,1,0,546,No Extinction,0
4,1,1,307,No Extinction,0
5,1,2,147,No Extinction,0
6,2,0,104,No Extinction,0
7,2,1,279,No Extinction,0
8,2,2,617,No Extinction,0
9,3,0,100,No Extinction,0
10,3,1,240,No Extinction,0
11,3,2,660,No Extinction,0
12,4,0,269,No Extinction,0
13,4,1,424,No Extinction,0
14,4,2,307,No Extinction,0
15,5,0,346,No Extinction,0
16,5,1,482,No Extinction,0
17,5,2,172,No Extinction,0
0,0,0,175,No Extinction,1
1,0,1,290,No Extinction,1
2,0,2,535,No Extinction,1
3,1,0,457,No Extinction,1
4,1,1,337,No Extinction,1
5,1,2,206,No Extinction,1
6,2,0,457,No Extinction,1
7,2,1,309,No Extinction,1
8,2,2,234,No Extinction,1
9,3,0,214,No Extinction,1
10,3,1,380,No Extinction,1
11,3,2,406,No Extinction,1
12,4,0,544,No Extinction,1
13,4,1,292,No Extinction,1
14,4,2,164,No Extinction,1
15,5,0,185,No Extinction,1
16,5,1,390,No Extinction,1
17,5,2,425,No Extinction,1
0,0,0,573,No Extinction,2
1,0,1,277,No Extinction,2
2,0,2,150,No Extinction,2
3,1,0,397,No Extinction,2
4,1,1,307,No Extinction,2
5,1,2,296,No Extinction,2
6,2,0,204,No Extinction,2
7,2,1,272,No Extinction,2
8,2,2,524,No Extinction,2
9,3,0,215,No Extinction,2
10,3,1,302,No Extinction,2
11,3,2,483,No Extinction,2
12,4,0,357,No Extinction,2
13,4,1,385,No Extinction,2
14,4,2,258,No Extinction,2
15,5,0,364,No Extinction,2
16,5,1,347,No Extinction,2
17,5,2,289,No Extinction,2
0,0,0,267,No Extinction,3
1,0,1,372,No Extinction,3
2,0,2,361,No Extinction,3
3,1,0,219,No Extinction,3
4,1,1,265,No Extinction,3
5,1,2,516,No Extinction,3
6,2,0,195,No Extinction,3
7,2,1,313,No Extinction,3
8,2,2,492,No Extinction,3
9,3,0,486,No Extinction,3
10,3,1,369,No Extinction,3
11,3,2,145,No Extinction,3
12,4,0,253,No Extinction,3
13,4,1,368,No Extinction,3
14,4,2,379,No Extinction,3
15,5,0,580,No Extinction,3
16,5,1,313,No Extinction,3
17,5,2,107,No Extinction,3
0,0,0,143,No Extinction,4
1,0,1,334,No Extinction,4
2,0,2,523,No Extinction,4
3,1,0,656,No Extinction,4
4,1,1,287,No Extinction,4
5,1,2,57,No Extinction,4
6,2,0,227,No Extinction,4
7,2,1,399,No Extinction,4
8,2,2,374,No Extinction,4
9,3,0,174,No Extinction,4
10,3,1,424,No Extinction,4
11,3,2,402,No Extinction,4
12,4,0,644,No Extinction,4
13,4,1,306,No Extinction,4
14,4,2,50,No Extinction,4
15,5,0,156,No Extinction,4
16,5,1,250,No Extinction,4
17,5,2,594,No Extinction,4
0,0,0,532,No Extinction,5
1,0,1,309,No Extinction,5
2,0,2,159,No Extinction,5
3,1,0,638,No Extinction,5
4,1,1,244,No Extinction,5
5,1,2,118,No Extinction,5
6,2,0,137,No Extinction,5
7,2,1,328,No Extinction,5
8,2,2,535,No Extinction,5
9,3,0,240,No Extinction,5
10,3,1,381,No Extinction,5
11,3,2,379,No Extinction,5
12,4,0,364,No Extinction,5
13,4,1,387,No Extinction,5
14,4,2,249,No Extinction,5
15,5,0,89,No Extinction,5
16,5,1,351,No Extinction,5
17,5,2,560,No Extinction,5
0,0,0,532,No Extinction,6
1,0,1,282,No Extinction,6
2,0,2,186,No Extinction,6
3,1,0,417,No Extinction,6
4,1,1,355,No Extinction,6
5,1,2,228,No Extinction,6
6,2,0,130,No Extinction,6
7,2,1,268,No Extinction,6
8,2,2,602,No Extinction,6
9,3,0,158,No Extinction,6
10,3,1,396,No Extinction,6
11,3,2,446,No Extinction,6
12,4,0,349,No Extinction,6
13,4,1,351,No Extinction,6
14,4,2,300,No Extinction,6
15,5,0,426,No Extinction,6
16,5,1,336,No Extinction,6
17,5,2,238,No Extinction,6
0,0,0,54,No Extinction,7
1,0,1,155,No Extinction,7
2,0,2,791,No Extinction,7
3,1,0,159,No Extinction,7
4,1,1,333,No Extinction,7
5,1,2,508,No Extinction,7
6,2,0,629,No Extinction,7
7,2,1,285,No Extinction,7
8,2,2,86,No Extinction,7
9,3,0,269,No Extinction,7
10,3,1,418,No Extinction,7
11,3,2,313,No Extinction,7
12,4,0,481,No Extinction,7
13,4,1,393,No Extinction,7
14,4,2,126,No Extinction,7
15,5,0,408,No Extinction,7
16,5,1,416,No Extinction,7
17,5,2,176,No Extinction,7
0,0,0,226,No Extinction,8
1,0,1,321,No Extinction,8
2,0,2,453,No Extinction,8
3,1,0,296,No Extinction,8
4,1,1,370,No Extinction,8
5,1,2,334,No Extinction,8
6,2,0,450,No Extinction,8
7,2,1,376,No Extinction,8
8,2,2,174,No Extinction,8
9,3,0,431,No Extinction,8
10,3,1,387,No Extinction,8
11,3,2,182,No Extinction,8
12,4,0,473,No Extinction,8
13,4,1,351,No Extinction,8
14,4,2,176,No Extinction,8
15,5,0,128,No Extinction,8
16,5,1,218,No Extinction,8
17,5,2,654,No Extinction,8
0,0,0,342,No Extinction,9
1,0,1,343,No Extinction,9
2,0,2,315,No Extinction,9
3,1,0,259,No Extinction,9
4,1,1,339,No Extinction,9
5,1,2,402,No Extinction,9
6,2,0,396,No Extinction,9
7,2,1,325,No Extinction,9
8,2,2,279,No Extinction,9
9,3,0,197,No Extinction,9
10,3,1,358,No Extinction,9
11,3,2,445,No Extinction,9
12,4,0,600,No Extinction,9
13,4,1,233,No Extinction,9
14,4,2,167,No Extinction,9
15,5,0,245,No Extinction,9
16,5,1,363,No Extinction,9
17,5,2,392,No Extinction,9
0,0,0,606,No Extinction,0
1,0,1,272,No Extinction,0
2,0,2,122,No Extinction,0
3,1,0,557,No Extinction,0
4,1,1,306,No Extinction,0
5,1,2,137,No Extinction,0
6,2,0,129,No Extinction,0
7,2,1,239,No Extinction,0
8,2,2,632,No Extinction,0
9,3,0,111,No Extinction,0
10,3,1,232,No Extinction,0
11,3,2,657,No Extinction,0
12,4,0,317,No Extinction,0
13,4,1,407,No Extinction,0
14,4,2,276,No Extinction,0
15,5,0,398,No Extinction,0
16,5,1,426,No Extinction,0
17,5,2,176,No Extinction,0
0,0,0,181,No Extinction,1
1,0,1,313,No Extinction,1
2,0,2,506,No Extinction,1
3,1,0,452,No Extinction,1
4,1,1,346,No Extinction,1
5,1,2,202,No Extinction,1
6,2,0,457,No Extinction,1
7,2,1,322,No Extinction,1
8,2,2,221,No Extinction,1
9,3,0,209,No Extinction,1
10,3,1,371,No Extinction,1
11,3,2,420,No Extinction,1
12,4,0,542,No Extinction,1
13,4,1,295,No Extinction,1
14,4,2,163,No Extinction,1
15,5,0,170,No Extinction,1
16,5,1,418,No Extinction,1
17,5,2,412,No Extinction,1
0,0,0,544,No Extinction,2
1,0,1,282,No Extinction,2
2,0,2,174,No Extinction,2
3,1,0,428,No Extinction,2
4,1,1,295,No Extinction,2
5,1,2,277,No Extinction,2
6,2,0,192,No Extinction,2
7,2,1,263,No Extinction,2
8,2,2,545,No Extinction,2
9,3,0,207,No Extinction,2
10,3,1,309,No Extinction,2
11,3,2,484,No Extinction,2
12,4,0,371,No Extinction,2
13,4,1,387,No Extinction,2
14,4,2,242,No Extinction,2
15,5,0,378,No Extinction,2
16,5,1,344,No Extinction,2
17,5,2,278,No Extinction,2
0,0,0,279,No Extinction,3
1,0,1,355,No Extinction,3
2,0,2,366,No Extinction,3
3,1,0,218,No Extinction,3
4,1,1,307,No Extinction,3
5,1,2,475,No Extinction,3
6,2,0,213,No Extinction,3
7,2,1,303,No Extinction,3
8,2,2,484,No Extinction,3
9,3,0,482,No Extinction,3
10,3,1,378,No Extinction,3
11,3,2,140,No Extinction,3
12,4,0,237,No Extinction,3
13,4,1,363,No Extinction,3
14,4,2,400,No Extinction,3
15,5,0,571,No Extinction,3
16,5,1,327,No Extinction,3
17,5,2,102,No Extinction,3
0,0,0,138,No Extinction,4
1,0,1,342,No Extinction,4
2,0,2,520,No Extinction,4
3,1,0,648,No Extinction,4
4,1,1,279,No Extinction,4
5,1,2,73,No Extinction,4
6,2,0,250,No Extinction,4
7,2,1,395,No Extinction,4
8,2,2,355,No Extinction,4
9,3,0,159,No Extinction,4
10,3,1,419,No Extinction,4
11,3,2,422,No Extinction,4
12,4,0,657,No Extinction,4
13,4,1,292,No Extinction,4
14,4,2,51,No Extinction,4
15,5,0,148,No Extinction,4
16,5,1,273,No Extinction,4
17,5,2,579,No Extinction,4
0,0,0,567,No Extinction,5
1,0,1,284,No Extinction,5
2,0,2,149,No Extinction,5
3,1,0,629,No Extinction,5
4,1,1,246,No Extinction,5
5,1,2,125,No Extinction,5
6,2,0,114,No Extinction,5
7,2,1,350,No Extinction,5
8,2,2,536,No Extinction,5
9,3,0,233,No Extinction,5
10,3,1,386,No Extinction,5
11,3,2,381,No Extinction,5
12,4,0,358,No Extinction,5
13,4,1,410,No Extinction,5
14,4,2,232,No Extinction,5
15,5,0,99,No Extinction,5
16,5,1,324,No Extinction,5
17,5,2,577,No Extinction,5
0,0,0,539,No Extinction,6
1,0,1,283,No Extinction,6
2,0,2,178,No Extinction,6
3,1,0,448,No Extinction,6
4,1,1,327,No Extinction,6
5,1,2,225,No Extinction,6
6,2,0,107,No Extinction,6
7,2,1,309,No Extinction,6
8,2,2,584,No Extinction,6
9,3,0,153,No Extinction,6
10,3,1,379,No Extinction,6
11,3,2,468,No Extinction,6
12,4,0,339,No Extinction,6
13,4,1,355,No Extinction,6
14,4,2,306,No Extinction,6
15,5,0,414,No Extinction,6
16,5,1,351,No Extinction,6
17,5,2,235,No Extinction,6
0,0,0,52,No Extinction,7
1,0,1,165,No Extinction,7
2,0,2,783,No Extinction,7
3,1,0,153,No Extinction,7
4,1,1,333,No Extinction,7
5,1,2,514,No Extinction,7
6,2,0,645,No Extinction,7
7,2,1,266,No Extinction,7
8,2,2,89,No Extinction,7
9,3,0,261,No Extinction,7
10,3,1,437,No Extinction,7
11,3,2,302,No Extinction,7
12,4,0,489,No Extinction,7
13,4,1,371,No Extinction,7
14,4,2,140,No Extinction,7
15,5,0,400,No Extinction,7
16,5,1,428,No Extinction,7
17,5,2,172,No Extinction,7
0,0,0,236,No Extinction,8
1,0,1,336,No Extinction,8
2,0,2,428,No Extinction,8
3,1,0,328,No Extinction,8
4,1,1,342,No Extinction,8
5,1,2,330,No Extinction,8
6,2,0,451,No Extinction,8
7,2,1,373,No Extinction,8
8,2,2,176,No Extinction,8
9,3,0,404,No Extinction,8
10,3,1,394,No Extinction,8
11,3,2,202,No Extinction,8
12,4,0,468,No Extinction,8
13,4,1,362,No Extinction,8
14,4,2,170,No Extinction,8
15,5,0,145,No Extinction,8
16,5,1,214,No Extinction,8
17,5,2,641,No Extinction,8
0,0,0,370,No Extinction,9
1,0,1,316,No Extinction,9
2,0,2,314,No Extinction,9
3,1,0,221,No Extinction,9
4,1,1,337,No Extinction,9
5,1,2,442,No Extinction,9
6,2,0,368,No Extinction,9
7,2,1,347,No Extinction,9
8,2,2,285,No Extinction,9
9,3,0,204,No Extinction,9
10,3,1,396,No Extinction,9
11,3,2,400,No Extinction,9
12,4,0,587,No Extinction,9
13,4,1,225,No Extinction,9
14,4,2,188,No Extinction,9
15,5,0,265,No Extinction,9
16,5,1,364,No Extinction,9
17,5,2,371,No Extinction,9
0,0,0,634,No Extinction,0
1,0,1,255,No Extinction,0
2,0,2,111,No Extinction,0
3,1,0,564,No Extinction,0
4,1,1,301,No Extinction,0
5,1,2,135,No Extinction,0
6,2,0,131,No Extinction,0
7,2,1,258,No Extinction,0
8,2,2,611,No Extinction,0
9,3,0,110,No Extinction,0
10,3,1,237,No Extinction,0
11,3,2,653,No Extinction,0
12,4,0,271,No Extinction,0
13,4,1,423,No Extinction,0
14,4,2,306,No Extinction,0
15,5,0,408,No Extinction,0
16,5,1,408,No Extinction,0
17,5,2,184,No Extinction,0
0,0,0,176,No Extinction,1
1,0,1,287,No Extinction,1
2,0,2,537,No Extinction,1
3,1,0,460,No Extinction,1
4,1,1,349,No Extinction,1
5,1,2,191,No Extinction,1
6,2,0,418,No Extinction,1
7,2,1,352,No Extinction,1
8,2,2,230,No Extinction,1
9,3,0,228,No Extinction,1
10,3,1,368,No Extinction,1
11,3,2,404,No Extinction,1
12,4,0,538,No Extinction,1
13,4,1,294,No Extinction,1
14,4,2,168,No Extinction,1
15,5,0,201,No Extinction,1
16,5,1,384,No Extinction,1
17,5,2,415,No Extinction,1
0,0,0,561,No Extinction,2
1,0,1,284,No Extinction,2
2,0,2,155,No Extinction,2
3,1,0,421,No Extinction,2
4,1,1,293,No Extinction,2
5,1,2,286,No Extinction,2
6,2,0,184,No Extinction,2
7,2,1,294,No Extinction,2
8,2,2,522,No Extinction,2
9,3,0,211,No Extinction,2
10,3,1,304,No Extinction,2
11,3,2,485,No Extinction,2
12,4,0,378,No Extinction,2
13,4,1,358,No Extinction,2
14,4,2,264,No Extinction,2
15,5,0,347,No Extinction,2
16,5,1,365,No Extinction,2
17,5,2,288,No Extinction,2
0,0,0,275,No Extinction,3
1,0,1,379,No Extinction,3
2,0,2,346,No Extinction,3
3,1,0,252,No Extinction,3
4,1,1,293,No Extinction,3
5,1,2,455,No Extinction,3
6,2,0,218,No Extinction,3
7,2,1,313,No Extinction,3
8,2,2,469,No Extinction,3
9,3,0,474,No Extinction,3
10,3,1,385,No Extinction,3
11,3,2,141,No Extinction,3
12,4,0,279,No Extinction,3
13,4,1,359,No Extinction,3
14,4,2,362,No Extinction,3
15,5,0,555,No Extinction,3
16,5,1,341,No Extinction,3
17,5,2,104,No Extinction,3
0,0,0,135,No Extinction,4
1,0,1,327,No Extinction,4
2,0,2,538,No Extinction,4
3,1,0,653,No Extinction,4
4,1,1,285,No Extinction,4
5,1,2,62,No Extinction,4
6,2,0,255,No Extinction,4
7,2,1,402,No Extinction,4
8,2,2,343,No Extinction,4
9,3,0,180,No Extinction,4
10,3,1,413,No Extinction,4
11,3,2,407,No Extinction,4
12,4,0,644,No Extinction,4
13,4,1,310,No Extinction,4
14,4,2,46,No Extinction,4
15,5,0,133,No Extinction,4
16,5,1,263,No Extinction,4
17,5,2,604,No Extinction,4
0,0,0,563,No Extinction,5
1,0,1,292,No Extinction,5
2,0,2,145,No Extinction,5
3,1,0,637,No Extinction,5
4,1,1,240,No Extinction,5
5,1,2,123,No Extinction,5
6,2,0,136,No Extinction,5
7,2,1,322,No Extinction,5
8,2,2,542,No Extinction,5
9,3,0,235,No Extinction,5
10,3,1,402,No Extinction,5
11,3,2,363,No Extinction,5
12,4,0,330,No Extinction,5
13,4,1,422,No Extinction,5
14,4,2,248,No Extinction,5
15,5,0,99,No Extinction,5
16,5,1,322,No Extinction,5
17,5,2,579,No Extinction,5
0,0,0,509,No Extinction,6
1,0,1,298,No Extinction,6
2,0,2,193,No Extinction,6
3,1,0,439,No Extinction,6
4,1,1,314,No Extinction,6
5,1,2,247,No Extinction,6
6,2,0,129,No Extinction,6
7,2,1,291,No Extinction,6
8,2,2,580,No Extinction,6
9,3,0,179,No Extinction,6
10,3,1,359,No Extinction,6
11,3,2,462,No Extinction,6
12,4,0,318,No Extinction,6
13,4,1,393,No Extinction,6
14,4,2,289,No Extinction,6
15,5,0,429,No Extinction,6
16,5,1,342,No Extinction,6
17,5,2,229,No Extinction,6
0,0,0,50,No Extinction,7
1,0,1,154,No Extinction,7
2,0,2,796,No Extinction,7
3,1,0,132,No Extinction,7
4,1,1,340,No Extinction,7
5,1,2,528,No Extinction,7
6,2,0,650,No Extinction,7
7,2,1,274,No Extinction,7
8,2,2,76,No Extinction,7
9,3,0,271,No Extinction,7
10,3,1,414,No Extinction,7
11,3,2,315,No Extinction,7
12,4,0,483,No Extinction,7
13,4,1,396,No Extinction,7
14,4,2,121,No Extinction,7
15,5,0,414,No Extinction,7
16,5,1,422,No Extinction,7
17,5,2,164,No Extinction,7
0,0,0,221,No Extinction,8
1,0,1,324,No Extinction,8
2,0,2,455,No Extinction,8
3,1,0,316,No Extinction,8
4,1,1,352,No Extinction,8
5,1,2,332,No Extinction,8
6,2,0,460,No Extinction,8
7,2,1,383,No Extinction,8
8,2,2,157,No Extinction,8
9,3,0,419,No Extinction,8
10,3,1,398,No Extinction,8
11,3,2,183,No Extinction,8
12,4,0,489,No Extinction,8
13,4,1,345,No Extinction,8
14,4,2,166,No Extinction,8
15,5,0,141,No Extinction,8
16,5,1,219,No Extinction,8
17,5,2,640,No Extinction,8
0,0,0,339,No Extinction,9
1,0,1,358,No Extinction,9
2,0,2,303,No Extinction,9
3,1,0,242,No Extinction,9
4,1,1,309,No Extinction,9
5,1,2,449,No Extinction,9
6,2,0,360,No Extinction,9
7,2,1,343,No Extinction,9
8,2,2,297,No Extinction,9
9,3,0,203,No Extinction,9
10,3,1,379,No Extinction,9
11,3,2,418,No Extinction,9
12,4,0,590,No Extinction,9
13,4,1,243,No Extinction,9
14,4,2,167,No Extinction,9
15,5,0,266,No Extinction,9
16,5,1,368,No Extinction,9
17,5,2,366,No Extinction,9
0,0,0,604,No Extinction,0
1,0,1,274,No Extinction,0
2,0,2,122,No Extinction,0
3,1,0,584,No Extinction,0
4,1,1,292,No Extinction,0
5,1,2,124,No Extinction,0
6,2,0,137,No Extinction,0
7,2,1,237,No Extinction,0
8,2,2,626,No Extinction,0
9,3,0,99,No Extinction,0
10,3,1,247,No Extinction,0
11,3,2,654,No Extinction,0
12,4,0,310,No Extinction,0
13,4,1,392,No Extinction,0
14,4,2,298,No Extinction,0
15,5,0,393,No Extinction,0
16,5,1,431,No Extinction,0
17,5,2,176,No Extinction,0
0,0,0,163,No Extinction,1
1,0,1,290,No Extinction,1
2,0,2,547,No Extinction,1
3,1,0,461,No Extinction,1
4,1,1,361,No Extinction,1
5,1,2,178,No Extinction,1
6,2,0,454,No Extinction,1
7,2,1,327,No Extinction,1
8,2,2,219,No Extinction,1
9,3,0,222,No Extinction,1
10,3,1,404,No Extinction,1
11,3,2,374,No Extinction,1
12,4,0,551,No Extinction,1
13,4,1,300,No Extinction,1
14,4,2,149,No Extinction,1
15,5,0,203,No Extinction,1
16,5,1,383,No Extinction,1
17,5,2,414,No Extinction,1
0,0,0,547,No Extinction,2
1,0,1,287,No Extinction,2
2,0,2,166,No Extinction,2
3,1,0,400,No Extinction,2
4,1,1,327,No Extinction,2
5,1,2,273,No Extinction,2
6,2,0,186,No Extinction,2
7,2,1,290,No Extinction,2
8,2,2,524,No Extinction,2
9,3,0,208,No Extinction,2
10,3,1,339,No Extinction,2
11,3,2,453,No Extinction,2
12,4,0,344,No Extinction,2
13,4,1,390,No Extinction,2
14,4,2,266,No Extinction,2
15,5,0,315,No Extinction,2
16,5,1,367,No Extinction,2
17,5,2,318,No Extinction,2
0,0,0,307,No Extinction,3
1,0,1,335,No Extinction,3
2,0,2,358,No Extinction,3
3,1,0,231,No Extinction,3
4,1,1,287,No Extinction,3
5,1,2,482,No Extinction,3
6,2,0,210,No Extinction,3
7,2,1,333,No Extinction,3
8,2,2,457,No Extinction,3
9,3,0,507,No Extinction,3
10,3,1,359,No Extinction,3
11,3,2,134,No Extinction,3
12,4,0,264,No Extinction,3
13,4,1,376,No Extinction,3
14,4,2,360,No Extinction,3
15,5,0,584,No Extinction,3
16,5,1,330,No Extinction,3
17,5,2,86,No Extinction,3
0,0,0,145,No Extinction,4
1,0,1,324,No Extinction,4
2,0,2,531,No Extinction,4
3,1,0,650,No Extinction,4
4,1,1,270,No Extinction,4
5,1,2,80,No Extinction,4
6,2,0,242,No Extinction,4
7,2,1,402,No Extinction,4
8,2,2,356,No Extinction,4
9,3,0,163,No Extinction,4
10,3,1,424,No Extinction,4
11,3,2,413,No Extinction,4
12,4,0,627,No Extinction,4
13,4,1,317,No Extinction,4
14,4,2,56,No Extinction,4
15,5,0,173,No Extinction,4
16,5,1,263,No Extinction,4
17,5,2,564,No Extinction,4
0,0,0,523,No Extinction,5
1,0,1,334,No Extinction,5
2,0,2,143,No Extinction,5
3,1,0,662,No Extinction,5
4,1,1,235,No Extinction,5
5,1,2,103,No Extinction,5
6,2,0,143,No Extinction,5
7,2,1,329,No Extinction,5
8,2,2,528,No Extinction,5
9,3,0,214,No Extinction,5
10,3,1,397,No Extinction,5
11,3,2,389,No Extinction,5
12,4,0,356,No Extinction,5
13,4,1,400,No Extinction,5
14,4,2,244,No Extinction,5
15,5,0,102,No Extinction,5
16,5,1,305,No Extinction,5
17,5,2,593,No Extinction,5
0,0,0,533,No Extinction,6
1,0,1,274,No Extinction,6
2,0,2,193,No Extinction,6
3,1,0,442,No Extinction,6
4,1,1,349,No Extinction,6
5,1,2,209,No Extinction,6
6,2,0,103,No Extinction,6
7,2,1,290,No Extinction,6
8,2,2,607,No Extinction,6
9,3,0,145,No Extinction,6
10,3,1,404,No Extinction,6
11,3,2,451,No Extinction,6
12,4,0,341,No Extinction,6
13,4,1,362,No Extinction,6
14,4,2,297,No Extinction,6
15,5,0,442,No Extinction,6
16,5,1,339,No Extinction,6
17,5,2,219,No Extinction,6
0,0,0,57,No Extinction,7
1,0,1,169,No Extinction,7
2,0,2,774,No Extinction,7
3,1,0,129,No Extinction,7
4,1,1,355,No Extinction,7
5,1,2,516,No Extinction,7
6,2,0,637,No Extinction,7
7,2,1,285,No Extinction,7
8,2,2,78,No Extinction,7
9,3,0,282,No Extinction,7
