,node,state,count,id,Network
5,1,2,0,No Extinction,8
6,2,0,1000,No Extinction,8
7,2,1,0,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,0,No Extinction,8
10,3,1,1000,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,0,No Extinction,8
13,4,1,1000,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,0,No Extinction,8
16,5,1,1000,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,0,No Extinction,9
2,0,2,1000,No Extinction,9
3,1,0,876,No Extinction,9
4,1,1,124,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,179,No Extinction,9
7,2,1,821,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,945,No Extinction,9
10,3,1,55,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,653,No Extinction,9
14,4,2,347,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,347,No Extinction,9
17,5,2,653,No Extinction,9
0,0,0,972,No Extinction,0
1,0,1,28,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,858,No Extinction,0
4,1,1,142,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,2,No Extinction,0
7,2,1,259,No Extinction,0
8,2,2,739,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,40,No Extinction,0
11,3,2,960,No Extinction,0
12,4,0,64,No Extinction,0
13,4,1,675,No Extinction,0
14,4,2,261,No Extinction,0
15,5,0,104,No Extinction,0
16,5,1,856,No Extinction,0
17,5,2,40,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,931,No Extinction,1
4,1,1,69,No Extinction,1
5,1,2,0,No Extinction,1
6,2,0,902,No Extinction,1
7,2,1,98,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,165,No Extinction,1
10,3,1,834,No Extinction,1
11,3,2,1,No Extinction,1
12,4,0,1,No Extinction,1
13,4,1,636,No Extinction,1
14,4,2,363,No Extinction,1
15,5,0,1,No Extinction,1
16,5,1,363,No Extinction,1
17,5,2,636,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,997,No Extinction,3
1,0,1,3,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,306,No Extinction,3
4,1,1,482,No Extinction,3
5,1,2,212,No Extinction,3
6,2,0,251,No Extinction,3
7,2,1,480,No Extinction,3
8,2,2,269,No Extinction,3
9,3,0,21,No Extinction,3
10,3,1,148,No Extinction,3
11,3,2,831,No Extinction,3
12,4,0,318,No Extinction,3
13,4,1,534,No Extinction,3
14,4,2,148,No Extinction,3
15,5,0,107,No Extinction,3
16,5,1,353,No Extinction,3
17,5,2,540,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,14,No Extinction,4
2,0,2,986,No Extinction,4
3,1,0,25,No Extinction,4
4,1,1,949,No Extinction,4
5,1,2,26,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,12,No Extinction,4
8,2,2,988,No Extinction,4
9,3,0,645,No Extinction,4
10,3,1,355,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,614,No Extinction,4
13,4,1,386,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,716,No Extinction,4
16,5,1,284,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,379,No Extinction,5
1,0,1,175,No Extinction,5
2,0,2,446,No Extinction,5
3,1,0,631,No Extinction,5
4,1,1,337,No Extinction,5
5,1,2,32,No Extinction,5
6,2,0,29,No Extinction,5
7,2,1,122,No Extinction,5
8,2,2,849,No Extinction,5
9,3,0,29,No Extinction,5
10,3,1,458,No Extinction,5
11,3,2,513,No Extinction,5
12,4,0,694,No Extinction,5
13,4,1,296,No Extinction,5
14,4,2,10,No Extinction,5
15,5,0,238,No Extinction,5
16,5,1,612,No Extinction,5
17,5,2,150,No Extinction,5
0,0,0,994,No Extinction,6
1,0,1,6,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,0,No Extinction,6
4,1,1,26,No Extinction,6
5,1,2,974,No Extinction,6
6,2,0,4,No Extinction,6
7,2,1,275,No Extinction,6
8,2,2,721,No Extinction,6
9,3,0,745,No Extinction,6
10,3,1,253,No Extinction,6
11,3,2,2,No Extinction,6
12,4,0,51,No Extinction,6
13,4,1,708,No Extinction,6
14,4,2,241,No Extinction,6
15,5,0,206,No Extinction,6
16,5,1,732,No Extinction,6
17,5,2,62,No Extinction,6
0,0,0,742,No Extinction,7
1,0,1,257,No Extinction,7
2,0,2,1,No Extinction,7
3,1,0,630,No Extinction,7
4,1,1,362,No Extinction,7
5,1,2,8,No Extinction,7
6,2,0,603,No Extinction,7
7,2,1,390,No Extinction,7
8,2,2,7,No Extinction,7
9,3,0,16,No Extinction,7
10,3,1,561,No Extinction,7
11,3,2,423,No Extinction,7
12,4,0,9,No Extinction,7
13,4,1,403,No Extinction,7
14,4,2,588,No Extinction,7
15,5,0,0,No Extinction,7
16,5,1,27,No Extinction,7
17,5,2,973,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,1,No Extinction,8
4,1,1,999,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,996,No Extinction,8
7,2,1,4,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,1,No Extinction,8
10,3,1,999,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,1,No Extinction,8
13,4,1,999,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,1,No Extinction,8
16,5,1,999,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,0,No Extinction,9
2,0,2,1000,No Extinction,9
3,1,0,880,No Extinction,9
4,1,1,120,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,177,No Extinction,9
7,2,1,823,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,943,No Extinction,9
10,3,1,57,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,639,No Extinction,9
14,4,2,361,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,361,No Extinction,9
17,5,2,639,No Extinction,9
0,0,0,970,No Extinction,0
1,0,1,30,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,848,No Extinction,0
4,1,1,152,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,1,No Extinction,0
7,2,1,291,No Extinction,0
8,2,2,708,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,33,No Extinction,0
11,3,2,967,No Extinction,0
12,4,0,63,No Extinction,0
13,4,1,656,No Extinction,0
14,4,2,281,No Extinction,0
15,5,0,118,No Extinction,0
16,5,1,838,No Extinction,0
17,5,2,44,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,934,No Extinction,1
4,1,1,66,No Extinction,1
5,1,2,0,No Extinction,1
6,2,0,886,No Extinction,1
7,2,1,114,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,177,No Extinction,1
10,3,1,815,No Extinction,1
11,3,2,8,No Extinction,1
12,4,0,3,No Extinction,1
13,4,1,625,No Extinction,1
14,4,2,372,No Extinction,1
15,5,0,0,No Extinction,1
16,5,1,380,No Extinction,1
17,5,2,620,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,995,No Extinction,3
1,0,1,5,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,325,No Extinction,3
4,1,1,464,No Extinction,3
5,1,2,211,No Extinction,3
6,2,0,276,No Extinction,3
7,2,1,462,No Extinction,3
8,2,2,262,No Extinction,3
9,3,0,12,No Extinction,3
10,3,1,152,No Extinction,3
11,3,2,836,No Extinction,3
12,4,0,302,No Extinction,3
13,4,1,555,No Extinction,3
14,4,2,143,No Extinction,3
15,5,0,90,No Extinction,3
16,5,1,362,No Extinction,3
17,5,2,548,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,21,No Extinction,4
2,0,2,979,No Extinction,4
3,1,0,30,No Extinction,4
4,1,1,934,No Extinction,4
5,1,2,36,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,15,No Extinction,4
8,2,2,985,No Extinction,4
9,3,0,644,No Extinction,4
10,3,1,356,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,594,No Extinction,4
13,4,1,406,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,732,No Extinction,4
16,5,1,268,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,343,No Extinction,5
1,0,1,177,No Extinction,5
2,0,2,480,No Extinction,5
3,1,0,673,No Extinction,5
4,1,1,295,No Extinction,5
5,1,2,32,No Extinction,5
6,2,0,23,No Extinction,5
7,2,1,147,No Extinction,5
8,2,2,830,No Extinction,5
9,3,0,46,No Extinction,5
10,3,1,469,No Extinction,5
11,3,2,485,No Extinction,5
12,4,0,702,No Extinction,5
13,4,1,290,No Extinction,5
14,4,2,8,No Extinction,5
15,5,0,213,No Extinction,5
16,5,1,622,No Extinction,5
17,5,2,165,No Extinction,5
0,0,0,997,No Extinction,6
1,0,1,3,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,0,No Extinction,6
4,1,1,32,No Extinction,6
5,1,2,968,No Extinction,6
6,2,0,1,No Extinction,6
7,2,1,261,No Extinction,6
8,2,2,738,No Extinction,6
9,3,0,744,No Extinction,6
10,3,1,255,No Extinction,6
11,3,2,1,No Extinction,6
12,4,0,49,No Extinction,6
13,4,1,703,No Extinction,6
14,4,2,248,No Extinction,6
15,5,0,209,No Extinction,6
16,5,1,746,No Extinction,6
17,5,2,45,No Extinction,6
0,0,0,743,No Extinction,7
1,0,1,256,No Extinction,7
2,0,2,1,No Extinction,7
3,1,0,637,No Extinction,7
4,1,1,359,No Extinction,7
5,1,2,4,No Extinction,7
6,2,0,601,No Extinction,7
7,2,1,390,No Extinction,7
8,2,2,9,No Extinction,7
9,3,0,11,No Extinction,7
10,3,1,562,No Extinction,7
11,3,2,427,No Extinction,7
12,4,0,8,No Extinction,7
13,4,1,401,No Extinction,7
14,4,2,591,No Extinction,7
15,5,0,0,No Extinction,7
16,5,1,32,No Extinction,7
17,5,2,968,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,1,No Extinction,8
4,1,1,999,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,996,No Extinction,8
7,2,1,4,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,1,No Extinction,8
10,3,1,999,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,1,No Extinction,8
13,4,1,999,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,1,No Extinction,8
16,5,1,999,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,0,No Extinction,9
2,0,2,1000,No Extinction,9
3,1,0,865,No Extinction,9
4,1,1,135,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,199,No Extinction,9
7,2,1,801,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,936,No Extinction,9
10,3,1,64,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,653,No Extinction,9
14,4,2,347,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,347,No Extinction,9
17,5,2,653,No Extinction,9
0,0,0,970,No Extinction,0
1,0,1,30,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,845,No Extinction,0
4,1,1,155,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,1,No Extinction,0
7,2,1,267,No Extinction,0
8,2,2,732,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,36,No Extinction,0
11,3,2,964,No Extinction,0
12,4,0,69,No Extinction,0
13,4,1,665,No Extinction,0
14,4,2,266,No Extinction,0
15,5,0,115,No Extinction,0
16,5,1,847,No Extinction,0
17,5,2,38,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,925,No Extinction,1
4,1,1,75,No Extinction,1
5,1,2,0,No Extinction,1
6,2,0,893,No Extinction,1
7,2,1,107,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,178,No Extinction,1
10,3,1,811,No Extinction,1
11,3,2,11,No Extinction,1
12,4,0,4,No Extinction,1
13,4,1,633,No Extinction,1
14,4,2,363,No Extinction,1
15,5,0,0,No Extinction,1
16,5,1,374,No Extinction,1
17,5,2,626,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,996,No Extinction,3
1,0,1,4,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,298,No Extinction,3
4,1,1,478,No Extinction,3
5,1,2,224,No Extinction,3
6,2,0,262,No Extinction,3
7,2,1,466,No Extinction,3
8,2,2,272,No Extinction,3
9,3,0,15,No Extinction,3
10,3,1,151,No Extinction,3
11,3,2,834,No Extinction,3
12,4,0,319,No Extinction,3
13,4,1,555,No Extinction,3
14,4,2,126,No Extinction,3
15,5,0,110,No Extinction,3
16,5,1,346,No Extinction,3
17,5,2,544,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,20,No Extinction,4
2,0,2,980,No Extinction,4
3,1,0,23,No Extinction,4
4,1,1,939,No Extinction,4
5,1,2,38,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,18,No Extinction,4
8,2,2,982,No Extinction,4
9,3,0,633,No Extinction,4
10,3,1,367,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,633,No Extinction,4
13,4,1,367,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,711,No Extinction,4
16,5,1,289,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,378,No Extinction,5
1,0,1,162,No Extinction,5
2,0,2,460,No Extinction,5
3,1,0,648,No Extinction,5
4,1,1,325,No Extinction,5
5,1,2,27,No Extinction,5
6,2,0,34,No Extinction,5
7,2,1,132,No Extinction,5
8,2,2,834,No Extinction,5
9,3,0,33,No Extinction,5
10,3,1,462,No Extinction,5
11,3,2,505,No Extinction,5
12,4,0,688,No Extinction,5
13,4,1,302,No Extinction,5
14,4,2,10,No Extinction,5
15,5,0,219,No Extinction,5
16,5,1,617,No Extinction,5
17,5,2,164,No Extinction,5
0,0,0,995,No Extinction,6
1,0,1,5,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,1,No Extinction,6
4,1,1,42,No Extinction,6
5,1,2,957,No Extinction,6
6,2,0,3,No Extinction,6
7,2,1,272,No Extinction,6
8,2,2,725,No Extinction,6
9,3,0,738,No Extinction,6
10,3,1,261,No Extinction,6
11,3,2,1,No Extinction,6
12,4,0,57,No Extinction,6
13,4,1,675,No Extinction,6
14,4,2,268,No Extinction,6
15,5,0,206,No Extinction,6
16,5,1,745,No Extinction,6
17,5,2,49,No Extinction,6
0,0,0,748,No Extinction,7
1,0,1,250,No Extinction,7
2,0,2,2,No Extinction,7
3,1,0,627,No Extinction,7
4,1,1,368,No Extinction,7
5,1,2,5,No Extinction,7
6,2,0,605,No Extinction,7
7,2,1,389,No Extinction,7
8,2,2,6,No Extinction,7
9,3,0,12,No Extinction,7
10,3,1,569,No Extinction,7
11,3,2,419,No Extinction,7
12,4,0,8,No Extinction,7
13,4,1,398,No Extinction,7
14,4,2,594,No Extinction,7
15,5,0,0,No Extinction,7
16,5,1,26,No Extinction,7
17,5,2,974,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,3,No Extinction,8
4,1,1,997,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,988,No Extinction,8
7,2,1,12,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,3,No Extinction,8
10,3,1,997,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,3,No Extinction,8
13,4,1,997,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,3,No Extinction,8
16,5,1,997,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,0,No Extinction,9
2,0,2,1000,No Extinction,9
3,1,0,874,No Extinction,9
4,1,1,126,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,184,No Extinction,9
7,2,1,816,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,942,No Extinction,9
10,3,1,58,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,647,No Extinction,9
14,4,2,353,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,353,No Extinction,9
17,5,2,647,No Extinction,9
0,0,0,971,No Extinction,0
1,0,1,29,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,845,No Extinction,0
4,1,1,155,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,3,No Extinction,0
7,2,1,274,No Extinction,0
8,2,2,723,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,39,No Extinction,0
11,3,2,961,No Extinction,0
12,4,0,61,No Extinction,0
13,4,1,673,No Extinction,0
14,4,2,266,No Extinction,0
15,5,0,120,No Extinction,0
16,5,1,830,No Extinction,0
17,5,2,50,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,1,No Extinction,1
2,0,2,999,No Extinction,1
3,1,0,921,No Extinction,1
4,1,1,79,No Extinction,1
5,1,2,0,No Extinction,1
6,2,0,918,No Extinction,1
7,2,1,82,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,160,No Extinction,1
10,3,1,834,No Extinction,1
11,3,2,6,No Extinction,1
12,4,0,1,No Extinction,1
13,4,1,642,No Extinction,1
14,4,2,357,No Extinction,1
15,5,0,0,No Extinction,1
16,5,1,362,No Extinction,1
17,5,2,638,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,991,No Extinction,3
1,0,1,9,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,318,No Extinction,3
4,1,1,465,No Extinction,3
5,1,2,217,No Extinction,3
6,2,0,277,No Extinction,3
7,2,1,453,No Extinction,3
8,2,2,270,No Extinction,3
9,3,0,15,No Extinction,3
10,3,1,141,No Extinction,3
11,3,2,844,No Extinction,3
12,4,0,298,No Extinction,3
13,4,1,558,No Extinction,3
14,4,2,144,No Extinction,3
15,5,0,101,No Extinction,3
16,5,1,374,No Extinction,3
17,5,2,525,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,25,No Extinction,4
2,0,2,975,No Extinction,4
3,1,0,19,No Extinction,4
4,1,1,937,No Extinction,4
5,1,2,44,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,19,No Extinction,4
8,2,2,981,No Extinction,4
9,3,0,642,No Extinction,4
10,3,1,358,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,625,No Extinction,4
13,4,1,375,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,714,No Extinction,4
16,5,1,286,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,360,No Extinction,5
1,0,1,164,No Extinction,5
2,0,2,476,No Extinction,5
3,1,0,677,No Extinction,5
4,1,1,304,No Extinction,5
5,1,2,19,No Extinction,5
6,2,0,22,No Extinction,5
7,2,1,143,No Extinction,5
8,2,2,835,No Extinction,5
9,3,0,32,No Extinction,5
10,3,1,483,No Extinction,5
11,3,2,485,No Extinction,5
12,4,0,705,No Extinction,5
13,4,1,286,No Extinction,5
14,4,2,9,No Extinction,5
15,5,0,204,No Extinction,5
16,5,1,620,No Extinction,5
17,5,2,176,No Extinction,5
0,0,0,992,No Extinction,6
1,0,1,7,No Extinction,6
2,0,2,1,No Extinction,6
3,1,0,1,No Extinction,6
4,1,1,38,No Extinction,6
5,1,2,961,No Extinction,6
6,2,0,6,No Extinction,6
7,2,1,253,No Extinction,6
8,2,2,741,No Extinction,6
9,3,0,737,No Extinction,6
10,3,1,261,No Extinction,6
11,3,2,2,No Extinction,6
12,4,0,55,No Extinction,6
13,4,1,695,No Extinction,6
14,4,2,250,No Extinction,6
15,5,0,209,No Extinction,6
16,5,1,746,No Extinction,6
17,5,2,45,No Extinction,6
0,0,0,749,No Extinction,7
1,0,1,251,No Extinction,7
2,0,2,0,No Extinction,7
3,1,0,636,No Extinction,7
4,1,1,353,No Extinction,7
5,1,2,11,No Extinction,7
6,2,0,595,No Extinction,7
7,2,1,394,No Extinction,7
8,2,2,11,No Extinction,7
9,3,0,8,No Extinction,7
10,3,1,603,No Extinction,7
11,3,2,389,No Extinction,7
12,4,0,10,No Extinction,7
13,4,1,373,No Extinction,7
14,4,2,617,No Extinction,7
15,5,0,2,No Extinction,7
16,5,1,26,No Extinction,7
17,5,2,972,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,2,No Extinction,8
4,1,1,998,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,992,No Extinction,8
7,2,1,8,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,2,No Extinction,8
10,3,1,998,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,2,No Extinction,8
13,4,1,998,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,2,No Extinction,8
16,5,1,998,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,2,No Extinction,9
2,0,2,998,No Extinction,9
3,1,0,861,No Extinction,9
4,1,1,139,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,196,No Extinction,9
7,2,1,804,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,943,No Extinction,9
10,3,1,57,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,639,No Extinction,9
14,4,2,361,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,359,No Extinction,9
17,5,2,641,No Extinction,9
0,0,0,968,No Extinction,0
1,0,1,32,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,857,No Extinction,0
4,1,1,142,No Extinction,0
5,1,2,1,No Extinction,0
6,2,0,1,No Extinction,0
7,2,1,272,No Extinction,0
8,2,2,727,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,38,No Extinction,0
11,3,2,962,No Extinction,0
12,4,0,62,No Extinction,0
13,4,1,667,No Extinction,0
14,4,2,271,No Extinction,0
15,5,0,112,No Extinction,0
16,5,1,849,No Extinction,0
17,5,2,39,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,926,No Extinction,1
4,1,1,73,No Extinction,1
5,1,2,1,No Extinction,1
6,2,0,902,No Extinction,1
7,2,1,98,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,169,No Extinction,1
10,3,1,824,No Extinction,1
11,3,2,7,No Extinction,1
12,4,0,2,No Extinction,1
13,4,1,640,No Extinction,1
14,4,2,358,No Extinction,1
15,5,0,1,No Extinction,1
16,5,1,365,No Extinction,1
17,5,2,634,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,996,No Extinction,3
1,0,1,4,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,312,No Extinction,3
4,1,1,467,No Extinction,3
5,1,2,221,No Extinction,3
6,2,0,269,No Extinction,3
7,2,1,457,No Extinction,3
8,2,2,274,No Extinction,3
9,3,0,15,No Extinction,3
10,3,1,154,No Extinction,3
11,3,2,831,No Extinction,3
12,4,0,309,No Extinction,3
13,4,1,568,No Extinction,3
14,4,2,123,No Extinction,3
15,5,0,99,No Extinction,3
16,5,1,350,No Extinction,3
17,5,2,551,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,20,No Extinction,4
2,0,2,980,No Extinction,4
3,1,0,25,No Extinction,4
4,1,1,942,No Extinction,4
5,1,2,33,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,13,No Extinction,4
8,2,2,987,No Extinction,4
9,3,0,630,No Extinction,4
10,3,1,370,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,625,No Extinction,4
13,4,1,375,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,720,No Extinction,4
16,5,1,280,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,357,No Extinction,5
1,0,1,178,No Extinction,5
2,0,2,465,No Extinction,5
3,1,0,649,No Extinction,5
4,1,1,308,No Extinction,5
5,1,2,43,No Extinction,5
6,2,0,28,No Extinction,5
7,2,1,140,No Extinction,5
8,2,2,832,No Extinction,5
9,3,0,37,No Extinction,5
10,3,1,473,No Extinction,5
11,3,2,490,No Extinction,5
12,4,0,699,No Extinction,5
13,4,1,290,No Extinction,5
14,4,2,11,No Extinction,5
15,5,0,230,No Extinction,5
16,5,1,611,No Extinction,5
17,5,2,159,No Extinction,5
0,0,0,995,No Extinction,6
1,0,1,5,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,0,No Extinction,6
4,1,1,27,No Extinction,6
5,1,2,973,No Extinction,6
6,2,0,2,No Extinction,6
7,2,1,283,No Extinction,6
8,2,2,715,No Extinction,6
9,3,0,741,No Extinction,6
10,3,1,258,No Extinction,6
11,3,2,1,No Extinction,6
